Building Name,Address,Broker,Broker Phone
World Wide Storage,"4703 7th St, Bay City, TX, 77414",Faith Pate,713-805-2907
"5,700SF Automotive","13121 Hwy 105 E, Cut and Shoot, TX, 77306",Ashley Gibson,936-270-1024
723 N Tower Road,"723 N Tower Road, Alamo, TX, 78516",Imelda Saldivar,956-605-2079
404 Griffin Parkway,"404 Griffin Parkway, Mission, TX, 78572",Roy Wood,956-330-2841
Aspen Storage Properties 3-Property Portfolio,"245 TX-114, Bridgeport, TX, 76426",Tyler Trahant,817-901-7600
000 N La Homa Road,"000 N La Homa Road, Edinburg, TX, 78541",Veronica O'Cana,No Phone Number Available
Livingston RV Park,"11777 US-59, Livingston, TX, 77351",Oraya Fernandez,254-833-3379
Wainwright Estate,"130 FM 256, Woodville, TX, 75979",Ashley Kaye Jackson-Whitworth,409-429-4011
PRIME GARDEN OAKS REDEVELOPMENT OPPORTUNITY,"2223 W 34th St, Houston, TX, 77018",Luke Matthews,281-809-4006
700 S Monmack Road,"700 S Monmack Road, Edinburg, TX, 78539",Samantha Jimenez,No Phone Number Available
915 Henderson Street,"915 Henderson St, Houston, TX, 77007",Michael Gonzalez,281-772-4482
Keep It Safe Mini Storage,"4135 N Parkdale Ln, Denison, TX, 75020",Tyler Trahant,817-901-7600
1503 W St. Francis Avenue,"1503 W St. Francis Avenue, Alton, TX, 78573",Jose Betancourt,No Phone Number Available
Adelton Multi-Family Development Tract,"169 FM 20, Bastrop, TX, 78602",Spence Collins,512-789-0909
Armor Self Storage,"1139 Fort Worth Hwy, Weatherford, TX, 76086",Charlie Hope,817-726-8633
0 E Mile 5 N,"0 E Mile 5 N, Weslaco, TX, 78596",Cesar Felix,956-648-2918
101 N Depot Road,"101 N Depot Road, Edinburg, TX, 78541",Karen Carreno,956-328-0000
2208 Lake Austin Blvd-Prime Downtown Office / Penthouse Bldg,"2208 Lake Austin Blvd, Austin, TX, 78703",Kumara Wilcoxon,512-771-2817
Dallas - 2914 Taylor St. & 537 Hall St.,"2914 Taylor St. & 537 S. Hall St., Dallas, TX, 75226",Bennett Sikes,214-526-3626 ext- 132
0 W Los Ebanos Blvd.,"0 W Los Ebanos Blvd., Brownsville, TX, 78520",Catalina Presas,956-459-4116
4025 Gulf Street,"4025 Gulf St, Houston, TX, 77087",Glenda Lopez,346-201-5558
Texas-Sized Event Venue,"803 Co Rd 6612, Devine, TX, 78016",Thomas M. Martinez,800-401-0199
00 E Ferguson Avenue,"00 E Ferguson Avenue, Pharr, TX, 78577",Raquel (Rachel) Gonzalez,No Phone Number Available
1306 Royola Street,"1306 Royola Street, Palmview, TX, 78572",Daniel Santos,956-867-4545
"McCamey, Texas Lodging Portfolio","1673 State Hwy 385, McCamey, TX, 79752",Mark Griffin,864-525-8562
190 Acres Mixed-Use Development at NEC of FM2001 and HWY 183,"1502 S Colorado St, Lockhart, TX, 78644",Spence Collins,512-789-0909
KTC Tune and Lube,"2321 W Pioneer Parkway, Arlington, TX, 76013",Christopher Karimi,817-709-8005
00 N Moorefield Road,"00 N Moorefield Road, Edinburg, TX, 78541",Veronica O'Cana,No Phone Number Available
Millsap RV Park,"351 My Ln, Millsap, TX, 76066",Hazel Sellman,817-253-7213
Redfish Flats,"4841 TX-35, Rockport, TX, 78382",Peggy Jones,512-757-2950
Starlight Apartments,"347 Ware Blvd, San Antonio, TX, 78221",TODD Spears,210-885-1522
1110 Austin Street (Hempstead Simply Storage),"1110 Austin St, Hempstead, TX, 77445",Fife Realty,979-826-0011
Multifamily Income Property Next To San Antonio College,"421 Maverick St, San Antonio, TX, 78212","Ernest Brown, IV, CCIM",210-275-4102
9901 N 10th Street,"9901 N 10th Street, McAllen, TX, 78504",Ronald Weisfeld,214-336-9450
8th and Blanco,"1201 W 8th St, Austin, TX, 78703",Taylor Sherwood,512-661-3843
"TBD LOOP 286 PARIS, TX 75460","TBD LOOP 286, Paris, 75460",Brian Wintermute,903-725-0073
Capstone Marble Falls,"Ranch to Market Rd 2147, Marble Falls, TX, 78654",Sullivan Johnston,512-717-3073
Bo's Self Storage,"3045 Cedar Dr, La Marque, TX, 77568",Faith Pate,713-805-2907
Algiers Live/Work,"4707 Algiers St, Dallas, TX, 75207",Kara Rafferty,469-586-9986
6470 N Moorefield Road,"6470 N Moorefield Road, Mission, TX, 78574",Karen Carreno,956-328-0000
6723 S. Loop E,"6723 S Loop E, Houston, TX, 77087",Scott Young,832-702-0042
Tuscany Villas Enclave,"Tuscany villas enclave, San Antonio, TX, 78201",Steve Rico,210-789-0518
0000 NW State Highway 107 Highway NW,"0000 NW State Highway 107 Highway NW, Mission, TX, 78572",Angel Villanueva,956-457-4356
Spring Crossing Mobile Home Park,"7320 New Sulphur Springs Rd, San Antonio, TX, 78263",Melissa Mahula,210-826-9000
00 Guerra Garza Road,"00 Guerra Garza Road, Rio Grande City, TX, 78582",Madilyn Garza,No Phone Number Available
3316 Mount Vernon,"3316 Mt Vernon St, Houston, TX, 77006",Kenneth Zarella,713-203-3533
10101 S Western Street,"10101 S Western St, Amarillo, TX, 79118",Christine Ufford,806-670-6601
Sanger Texas Property R Family Trust,"804 N Keaton Rd, Sanger, TX, 76266",Mike Watson,214-802-1700
2762 State Highway 21 E,"2762 TX-21, Caldwell, TX, 77836",Jessica Armstrong,+1 979-777-4471
1521 Nolana Avenue,"1521 Nolana Avenue, McAllen, TX, 78504",Silvia Carrillo,No Phone Number Available
The Grady At Munger Park,"5322 Junius St, Dallas, TX, 75214",Jeremiah Hobbs,713-539-9109
4486 E Interstate Highway 30 E,"4486 Interstate Hwy 30 E, Sulphur Springs, TX, 75482",Hayman Shwan,972-200-3685
3802 / 3902 S Raddison Avenue,"3802 / 3902 S Raddison Avenue, Pharr, TX, 78577","Henry Liu, CCIM",626-705-3509
"4,992 SF Storage building for sale in Richmond, TX 77469","5555 Hand Rd #B, Richmond, TX, 77469",Mona Malone,832-647-4340
0 Nebraska Road,"0 Nebraska Road, Alamo, TX, 78516",J.C. Lowe,No Phone Number Available
12125 Willis Waukegan Rd,"12125 Willis Waukegan Rd, Conroe, TX, 77303",Paula Smith,936-442-8532
Portfolio Of 3 Newly Built Homes,"3723 Commercial Ave, San Antonio, TX, 78221",Marc Longoria,210-262-7815
Airline House,"1607 Airline Dr, Houston, TX, 77009",Kevin Keane,832-755-1745
Beacon RV Park and Marina,"301 Fulton Beach Rd, Rockport, TX, 78382",SARAH SOLIS,361-729-1144
Tenth Frame Bowl & Adolf’s,"233 College St, Schulenburg, TX, 78956",Gary Helmcamp,979-725-6006
504 Cleveland Court,"504 Cleveland Ct, Alamo Heights, TX, 78209",anne buffington,210-573-3219
FULL DUPLEX 2015 BUILD,"818 N Beckley Ave, Dallas, TX, 75203",Richard Guilliams,469-831-6893
0 N Bryan Road,"0 N Bryan Road, Mission, TX, 78573",Allen Lozano,956-395-1271
Portfolio 8 Duplexes,"15685 Pecan Dr, Montgomery, TX, 77356",Brandi Stroka,936-444-5111
"Sports Entertainment Venue, Excess Land & Businesses","5757 SH-205, Rockwall, TX, 75032",David English,972-961-8532
TBD E Moore Road,"TBD E Moore Road, Pharr, TX, 78577",Lisa Helle,No Phone Number Available
Keel's Place,"86593 TX-289, Pottsboro, TX, 75076",Debbie Barch,214-808-6020
"Beautiful, rustic established restaurant business for sale","1022 Boykin Dr, Memphis, TX, 79245",Mark Montgomery,806-277-0349
Mixed-Use Land Opportunity in Cross Roads,"5601 Fishtrap Rd, Cross Roads, TX, 76227",John Dosch,214-856-6852
Dallas - 2212 W. Davis St.,"2212 W Davis St, Dallas, TX, 75208",J. Scott Lake,214-526-3626
MUSTANG RV & LODGING FOR SALE,"2405 County Road C2801, Stanton, TX, 79782",ROSE MCLANE,318-780-7911
000 N Moorefield Road,"000 N Moorefield Road, Edinburg, TX, 78541",Veronica O'Cana,No Phone Number Available
(2) TURNKEY SHORT TERM RENTAL PORTFOLIO OPPORTUNITY,"7609 Appleton Street, Houston, TX, 77022",Deborah Vollrath,01
304 & 306 E Polk Avenue,"304 & 306 E Polk Avenue, Pharr, TX, 78577",Elijah Trevino,No Phone Number Available
"732 Rogers St Normangee, Tx","732 Rogers St, Normangee, TX, 77871",Tanner Skinner,620-655-5159
Daycare Center,"2418 College Ave, GARLAND, TX, 75042",Nadia Sheikh,469-424-8550
5312 Gulf Boulevard,"5312 Gulf Boulevard, South Padre Island, TX, 78597",Osiel Garcia,No Phone Number Available
Houston Skyline Views,"1501 Noble St, Houston, TX, 77009",Caryn Craig,713-398-2839
7308-7310 alameda,"7310 Alameda Ave, El Paso, TX, 79915",Adam Sheid,915-920-3820
1601 Ocean Dr.,"1601 Ocean Dr., Corpus Christi, TX, 78404",Gene Guernsey,361-960-7653
Hwy 105 & S Pine Lake Rd,"S Pine Lake Rd, Conroe, TX, 77356",Ryan King,713-826-9055
5712 Padre Blvd,"5712 Padre Blvd, South Padre Island, TX, 78597",Tony Altermatt,956-617-1940
Outdoor Recreation Oasis,"7979 Goyo Garcia Rd, Raymondville, 78580",Colton Harbert,806-335-5867
0 Alton Boulevard,"0 Alton Boulevard, Brownsville, TX, 78520",dawn elsik,956-330-8954
205 Acres w/Lots of Road Frontage,"207 Co Rd 2315, Sulphur Springs, TX, 75482",Janet Martin,903-885-1234
Park Terrace,"200 Whitewood St, San Antonio, TX, 78242",Harris Weber,713-775-6239
"Highway 121 Texas Frontage - Gateway to Melissa, Texas","840 Bartlett Rd, Melissa, TX, 75454",Giovanni Locatelli,972-999-0129
910 E Adams,"910 E Adams, Harlingen, TX, 78550",KARINA GARCIA,956-498-8528
Portfolio Properties,"multiple locations, Austin, TX, 78665",Tarek Boulbol,800-544-9885
317 28th Street,"317 N 28th Street, McAllen, TX, 78501",Jesus Gonzalez,No Phone Number Available
7252 Mansions Drive,"7252 Mansions Dr, Corpus Christi, TX, 78414",David Heitzman,361-541-4417
1472 Finis Road,"1472 Finis Road, Graham, TX, 76450",Jenna Hawkins,940-550-8099
3705 N Veterans Boulevard,"3705 N Veterans Boulevard, San Juan, TX, 78589",JC Cantu,No Phone Number Available
13917 Chrisman Rd,"13917 Chrisman Rd, Houston, TX, 77039",Mario Navarro,832-266-6325
9 sfr investment portfolio,"2628 Caldwell Blvd, Tyler, TX, 75702",Ivan del-Aguila,469-815-4154
Stonecrest RV Park,"14078 Business SH-288b, Angleton, TX, 77515",Josh Jenkins,979-575-7559
1804 FM 88,"1804 FM 88, Elsa, TX, 78543",Fernando Reyes,No Phone Number Available
GARDENDALE GROCERY LLC #2,"101 W Gulf Ave, Goldsmith, TX, 79741",Erin Heard,432-400-5340
30 Pioneers Ranch,"000, Dublin, 76446",Colton Harbert,806-335-5867
2556 Interstate 2,"2556 Interstate 2, La Feria, TX, 78559",dawn elsik,956-330-8954
NWC Fm-1464 & Beechnut Rd,"NWC FM 1464 & Beechnut Rd, Richmond, TX, 77407",Preston Cunningham,281-489-8800
Lone Spring Ranch,"TBD Hwy 144, Meridian, 76665",Asher Watkins,214-663-1313
0000 International Boulevard,"0000 International Boulevard, Progreso, TX, 78596",DAVID BARBOSA,956-564-6085
TBD W Crawford St.,"W Crawford St, Denison, TX, 75020",Ryan Clevenger,903-276-2611
0000 Stookey Rd.,"0000 Stookey Rd., San Benito, TX, 78586",Edgar De La Garza,No Phone Number Available
00 Verna Jean Dr.,"00 Verna Jean Dr., South Padre Island, TX, 78597",Ryan McDaniel,956-299-2111
3525 S River Road,"3525 S River Road, Donna, TX, 78537",Juan Iparrea,956-330-9012
7 Homes in Willis Fully leased - Point Aquarius,"13091 Hydra Ct, Willis, TX, 77318",Tamarah Curtis,936-756-8083
39 Ac. Primera Rd.,"39 Ac. Primera Rd., Primera, TX, 78552",RYAN BUSSE,956-536-0389
2511 N 83rd Street,"2511 N 83rd Street, Edinburg, TX, 78504",Sylvia (Astrid) Munoz,No Phone Number Available
1405 S Los Ebanos Road,"1405 S Los Ebanos Road, Mission, TX, 78572",Patricia Baez,No Phone Number Available
Azle Self Storage,"101 Enchanted Lakes Dr, Azle, TX, 76020",Stacy Byassee,940-600-8883
3202 Wexford Drive,"3202 Wexford Dr, Garland, TX, 75043",Huma Azim,972-484-6644
00 White Ranch Road,"00 White Ranch Road, La Feria, TX, 78559",Bertha De La Rosa,No Phone Number Available
0000 Fm 511,"0000 Fm 511, Brownsville, TX, 78526",Hector Rodriguez,No Phone Number Available
11.70 acres-1816 S Kings Highway Texarkana Tx,"1816 S Kings Hwy, Texarkana, TX, 75501",Grayson Chilton,501-758-7745
Houston RV Park,"2803 N Houston Ave, Humble, TX, 77338",Bridget Moore,832-656-2472
927 Co Rd 4583,"927 Co Rd 4583, Winnsboro, TX, 75494",Shayne Wilson,903-841-1910
8011 W Montgomery Premium Funeral Home Property/Redevelopmnt,"8011 W Montgomery Rd, Houston, TX, 77088",Manuel Chavez,281-662-4546
Wine Trail Land with Turnkey Improvements,"Wine Trail Land with Turnkey, Hye, TX, 78635",Natalie Dean,512-436-2997
27450 LONGENBAUGH RD. KATY TX 77493,"27450 Longenbaugh Rd, Katy, TX, 77493",STONE HOMES TEAM WITH C.R. REALTY,832-206-6011
Dallas - 330 N. Ewing Ave.,"330 N Ewing Ave, Dallas, TX, 75203",J. Scott Lake,214-526-3626
Arbala RV Park,"3715 FM1567, Sulphur Springs, TX, 75482",Katie Miller,469-596-2903
2701 S Midway Road,"2701 S Midway Road, Weslaco, TX, 78596",Osiris Breiter,956-402-0869
10 Turnkey Properties | Independence Heights Portfolio,"305 E 40th St, Houston, TX, 77018",Adrian Barron,832-616-8504
Country Crossroads,"7588 Farm to Market Rd 1459, Sweeny, TX, 77480",Dakota Schmidt,979-824-3693
"980 CR 1705, Jacksonville, TX 75766","980 CR 1705, Jacksonville, TX, 75766",Cheryl Chinen,832-224-6126
1822 HWY 105,"1822 TX-105, Brenham, TX, 77833",William Christensen,979-277-8426
"10 Sfr Investment Portfolio - 13,155 SF","1326 Buena Vista Dr, Tyler, TX, 75701",Ivan del-Aguila,469-815-4154
204 E Fourth Street,"204 E Fourth Street, San Juan, TX, 78589",Myrka Lopez,No Phone Number Available
Z & K Apartments,"6 N Main St, Booker, TX, 79005",Randy Ratliff,806-236-0708
8201 Riverstone Dr - Austin - CA$H FLOW!,"8201 Riverstone Dr, Austin, TX, 78724",HASAN YACOUB,512-395-5017
7222 Mile 2 E,"7222 Mile 2 E, Mercedes, TX, 78570",Rodolfo Velasquez,No Phone Number Available
1000 Robinhood Dr,"1000 Robinhood Dr, Brownsville, TX, 78521",Christina Leal,956-984-8281
Waterfront Wealth,"7088 County Rd 659, Brazoria, TX, 77422",Siggi Beavers,979-230-8395
028 N Mile 4 West Road,"028 N Mile 4 West Road, Weslaco, TX, 78599",Irene Uribe Manrique de Lara,No Phone Number Available
