Building Name,Address,Broker,Broker Phone
LAWRENCE ESTATES LAND COS,"511 SW 15th Ave, Miami, FL, 33135",Angely Roque,305-926-6137
ALTOS DEL MAR NO 3,"7510 Byron Ave, Miami Beach, FL, 33141",Anastasious Frankoulis,786-449-6455
6101 Garfield St,"6101 Garfield St, Hollywood, FL, 33024",Daniel Gleizer,954-701-5858
SILVER BLUFF GARDENS,"2783 - 2785 SW 33rd Ct, Miami, FL, 33133",Asdrubal Faneite,No Phone Number Available
"4-COP LIQUOR LICENSE, Business and Property","25031 Co Rd 42, Paisley, FL, 32767",Jonathan Martin,407-443-5491
1995 South US HWY 17-92,"1995 S US Hwy 17 92, Longwood, FL, 32750",Kevin O'Connor,407-949-0736
OSCEOLA GROVES,"1611 SW 19th Ter, Miami, FL, 33145",Jacqueline Morales,305-588-9916
WINONA PARK 1ST ADDN,"62 NW 73rd Pl, Miami, FL, 33126","Timothy Haynackie, P.A.",305-200-9483
ROOSEVELT PARK,"2782 NW 46th St, Miami, FL, 33142",Martha Espinosa,786-269-4287
5-Unit Miramar Multifamily Property,"6069 SW 35th St, Miramar, FL, 33023",Eliu Dreszer,305-794-1535
RUCKS PARK,"540 NE 142nd St, North Miami, FL, 33161",Samuel Fugina,954-735-7791
MARDEN HEIGHTS,"7814 NW 5th Ct, Miami, FL, 33150",Carina Ledesma Valva,786-227-0928
ROSE LAWN PK A SUB,"131 NE 77th St, Miami, FL, 33138",Adner Joseph,786-261-8602
1361 SW 4th St,"1361 SW 4th St, Miami, FL, 33135",Perla Valenzuela,786-340-0582
Confidential,"Confidential, Other City - In The State Of Florida, FL, 33830",Yuruany Munoz,786-303-9837
FLORIAN ISLES 2ND SEC,"1441 NW 10, Dania Beach, FL, 33004",Steven Yuskaitis,508-776-0608
Laurel Village,"12120 SE 53rd Terrace Rd, Belleview, FL, 34420",Christopher Swor,352-267-5579
PINEWOOD PARK,"9254 NW 3rd Ave, Miami, FL, 33150",David Heinrich,305-926-3106
OCEAN DRIVE ESTATES,"317 SE 10th Ave, Pompano Beach, FL, 33060",Elisa Fernandez,786-673-1882
THE PINES,"2915 SW 24 TE, Miami, FL, 33145",Ruddy Arevalo,786-217-3819
HOLLYWOOD SOUTH SIDE ADD,"1634 Fletcher St, Hollywood, FL, 33020",Javier Santana,786-782-9421
9 Unit Apartment Complex in Winter Haven,"2600 21st St NW, Winter Haven, FL, 33881","R. Todd Dantzler, CCIM",863-287-3586
C GAB COUNTRY CLUB SEC 6,"3306 S Le Jeune Rd, Coral Gables, FL, 33134",Natalie Leon,786-586-1301
900 N 24th Avenue,"900 N 24th Avenue, Hollywood, FL, 33020",Itamar Benavi,561-706-2222
3524 S Atlantic Avenue,"3524 S Atlantic Avenue, Cocoa Beach, FL, 32931",CHI NGUYEN,321-355-6677
CORAL PL REV,"2724 SW 34th Ct, Miami, FL, 33133",Ydalia Rodriguez,813-485-3612
AMND MIAMI SUBURBAN ACRES,"3251 SW 23rd Ter, Miami, FL, 33145",Hilda Celis Ossott,786-867-1800
LITTLE RIVER GARDENS AMD,"8262 NE 1st Ave, Miami, FL, 33138",Maria Achury,305-206-1032
COMFORT GARDENS,"818 NW 34th Ave, Miami, FL, 33125",Roberto Rodriguez,786-385-6221
TRANQUILLA,"5520 NE 1st Ct, Miami, FL, 33137",Jorge Martinez de Castro,305-510-5589
MIAMI GATEWAY REVISED,"1111 SW 76th Ave, Miami, FL, 33144",Rafael Perez,305-781-8552
GABLES MANOR SUB,"3711 SW 27th Ter, Miami, FL, 33134",Alejandro Infante Vidal,786-557-5335
6710 S Highway A1a,"6710 S Highway A1a, Melbourne Beach, FL, 32951",Kim Tillett,321-446-9035
3690 SW 28TH ST,"3690 SW 28th St, Miami, FL, 33133",Nico Vargas,786-239-3266
SEAPINES HOMESTEAD (7 TOWNHOMES),"28152 SW 142nd Ct, Homestead, FL, 33033",Jason Welt,No Phone Number Available
HARDING TOWNSITE,"7333 Dickens Ave, Miami Beach, FL, 33141",PATRICIA AGUDELO,347-623-7163
GULFSTREAM ESTATES NO 3,"219 NE 11th Ave #1-2, Hallandale Beach, FL, 33009",Elemer David,305-608-0597
HOLLYWOOD SOUTH SIDE ADD,"1734 Wiley St, Hollywood, FL, 33020",Alejandro Bruno,954-673-7739
3775 Fowler ST,"3775 Fowler ST, Fort Myers, FL, 33901",Renato Cazulli,786-702-2390
4 duplexes with 9 additional building lots,"6408 W Flanders Ln, Crystal River, FL, 34429",Jeremy Lasseigne,352-586-9009
CAROLINA HEIGHTS 2ND SEC,"2900 SW 4th St, Miami, FL, 33135",Roberto Quiroz,786-613-8660
Historic Pubilc School # 8,"1221 E 16TH Street, Jacksonville, FL, 32206",CARMEN GODWIN,No Phone Number Available
2ND,"1102 NW 103rd St, Miami, FL, 33150",Susan Wang,754-300-9481
PHILLIPSONS ADDN TO HIALE,"620 W 29th St, Hialeah, FL, 33012",Cody Tremblay,954-558-8538
Flagler Avenue Restaurant,"115 Flagler Ave, New Smyrna Beach, FL, 32169",Jennifer Laske,386-681-8889
CITY OF MIAMI SOUTH,"676 SW 1st St, Miami, FL, 33130",Ander Egurrola,305-916-1194
BUENA VISTA GARDENS,"580 NW 58th St, Miami, FL, 33127",Todd Nation,No Phone Number Available
PROGRESSO,"831 NW 1st Ave, Fort Lauderdale, FL, 33311",Johnathan Ibarra-Blackmoon,646-241-9551
627 N Oleander Avenue,"627 N Oleander Avenue, Daytona Beach, FL, 32118",Robert Brewster,386-341-0423
4100 Main Street,"4100 Main Street, Sebastian, FL, 32976",Daniel Deratany,No Phone Number Available
C GAB DOUGLAS SEC,"226 Sidonia Ave, Coral Gables, FL, 33134",Allan Gonzalez,786-486-1500
EDGEWATER ESTATES 1ST ADD,"2201 NE 14th Ave, Wilton Manors, FL, 33305",Carla Contreras,No Phone Number Available
HARRIETTE PARK NO 2 AMD P,"2520 NE 191st St, Miami, FL, 33180",Nestor Bromberg,No Phone Number Available
WINONA PARK 1ST ADDN,"93 NW 75th Ave, Miami, FL, 33126",Javier Garcia,305-804-4916
DEVERAS SUB,"1330 NE 117th Ter, Miami, FL, 33161",Alan Karan,305-318-3192
CORAL RIDGE ISLES,"1750 NE 52nd St, Fort Lauderdale, FL, 33334",Erik Bosch,754-235-0518
LAKESIDE ESTATES NO 2,"220 SW 8th Ave, Hallandale Beach, FL, 33009",Mireille Bouganem,786-301-3009
CAPLES AMD PL,"2865 NW 22nd Ave, Miami, FL, 33142",Roberto Claro,786-298-8214
227 NW 33 St Wynwood Norte Opportunity,"227 NW 33rd St, Miami, FL, 33127",Jorge L Ramirez,786-277-9863
HOFFNER PARK TOWNHOMES,"5177 Hoffner Ave, Orlando, FL, 32812",Eduardo Carvalho,305-519-4550
SWEETWATER GROVES .14 AC,"10783 SW 6th St, Sweetwater, FL, 33174",Gilbert Morales,954-347-9789
MILLERDALE,"2725 SW 21st Ter, Miami, FL, 33145",Felix Olivera,305-728-9947
7520 Ridgewood Avenue,"7520 Ridgewood Avenue, Cape Canaveral, FL, 32920",Andrew Barclay,No Phone Number Available
Truss manufacturing,"6760 NW 138th Pl, Chiefland, FL, 32626",Tammy Bryan,352-356-1296
NEW UTOPIA,"716 SW 9th Ter, Fort Lauderdale, FL, 33315",Adam Redolfi,786-328-9237
9 South - Development Order 9 Units Pickleball and Pool,"1795 Shadowlawn Dr, Naples, FL, 34112",Jennifer Finazzo,239-825-0700
HOLLYWOOD LITTLE RANCHES,"2336 Johnson St, Hollywood, FL, 33020",Eyal Melamed,305-615-9399
84 S Banana River Dr # Drive,"84 S Banana River Dr # Drive, Merritt Island, FL, 32952",Eva McDaniel,No Phone Number Available
THE PINES,"2951 SW 24th TER, Miami, FL, 33145",Daniel Echague,305-283-9594
RAILWAY SHOPS ADDN 2ND AM,"5028 NW 3rd Ave, Miami, FL, 33127",Chris Johnson,305-575-9040
RAILROAD SHOPS INTER SCHO,"5743 NW 3rd Ave, Miami, FL, 33127",Patricia Vitale,786-691-9252
BYAN PARK,"2340-2342 SW 13th St, Miami, FL, 33145",Darlene Summerlin,786-493-3585
PINEWOOD PARK PL AMD 2ND,"9210 NW 4th Ave, Miami, FL, 33150",Alex ilic,312-933-7055
Gulf Beach Chalet,"960 Gulf Blvd, Indian Rocks Beach, FL, 33785",Michael Daquino,631-872-3855
Dickens House,"7500 Dickens Ave, Miami Beach, FL, 33141",Maria Breard,305-962-3062
The Narrows,"6329 W Arter St, Crystal River, FL, 34429",Jeremy Lasseigne,352-586-9009
Matlacha,"4874 Pine Island Rd NW, Other City - In The State Of Florida, FL, 33993",Jose Serrat,239-628-6771
Charming edgy Triplex in busy Hallandale location,"210 SE 10th St, Hallandale Beach, FL, 33009",Alfonso Migueldepriego,305-796-2171
HARWOOD 2ND ADDN TO RIVER,"536 NW 23rd Ct, Miami, FL, 33125",Vernon Ubico,305-323-4269
Hialeah Heights,"2924 NW 58 Street, Miami, FL, 33142",Maytee Palma,786-234-2615
1502 Kirkland Road,"1502 Kirkland Road, Chipley, FL, 32428",Seamus O'neill,No Phone Number Available
GRAPELAND,"2453 SW 17th St, Miami, FL, 33145",Anthony Mauro,954-732-1089
CENTRAL HEIGHTS,"9228 SW 37th St, Miami, FL, 33165",Angel Cachinero,305-216-8226
SANTA CLARA SUB,"2900 NW 10th Ave, Miami, FL, 33127",Valeriya Hafner,786-683-5791
Townsend,"3105 NW 23rd Terrace, Gainesville, FL, 32605",Megan Atwater,352-283-1498
BUNCHVILLE,"22300 SW 115th Ct, Miami, FL, 33170",Alberto Barrera,305-647-8805
OAKLAND PARK SECOND ADD,"3241 NE 17th Ave, Oakland Park, FL, 33334",Yann Rousseau,646-559-2249
"11105 Sumner Rd, Wimauma, FL 33598","11105 Sumner Rd, Wimauma, FL, 33598",Lisa Tackus,813-563-5995
465 Jackson Avenue,"465 Jackson Avenue, Cape Canaveral, FL, 32920",Cindy Walker,No Phone Number Available
Prime 4-Unit Multifamily in Booming Pompano Beach,"1140 NE 24th Ave, Pompano Beach, FL, 33062",Andrew Wetmore,845-239-3418
8-Unit Condo Opportunity,"4004 Santa Maria Dr, Kissimmee, FL, 34741",Victoria Price,407-584-7494
200 N Yonge Street,"200 N Yonge Street, Ormond Beach, FL, 32174",Thomas Caffrey,386-290-9233
ORCHARD VILLA EXTENSION,"1250 NW 61st St, Miami, FL, 33142",Diego Pineiro,786-202-3847
OAKLAND PARK SECOND ADD,"901 NE 39th St, Oakland Park, FL, 33334",Sean Kennedy,954-658-5798
SECOND WESTMORELAND ADDN,"1114 SW 13th Ct, Miami, FL, 33135",Alexei Basanta,786-828-0775
EVERGREEN GARDENS,"1550 NW 28th St, Miami, FL, 33142",David Cespedes,305-603-7739
CROISSANT PARK,"509 SE 19 Street, Fort Lauderdale, FL, 33316",Ilan Ziv,305-900-8292
E E OLIVER SUB,"437 NE 107th St, Miami, FL, 33161",Georgette Kluck,305-608-5269
AMND MIAMI SUBURBAN ACRES,"3125 SW 23rd St, Miami, FL, 33145",Joclynn Feito,305-951-4494
OAK SHIRE HOMES,"12344 SW 219th St, Miami, FL, 33170",Tony Pardo,305-282-6609
FLORAL PK 1ST AMD,"1760 NW 55 Street, Miami, FL, 33142",Pedro Barbosa,305-450-3652
Calusa Cay Self Storage Parcel,"10490 Orchid Cove Blvd, Bokeelia, FL, 33922",Mike Concilla,239-676-6706
ORANGE POUNDS SUB PENT HO,"3057 Day Ave, Miami, FL, 33133",Arman Amirianfar,310-903-7990
THE ZEN CONDO,"1622 Bay Rd, Miami Beach, FL, 33139",Lisa Van Wagenen,305-495-8417
112 MYRA Street,"112 MYRA Street, Neptune Beach, FL, 32266",Troy Trawick,904-249-7211
OAK TERRACE,"870 NW 14th Ct, Miami, FL, 33125",Jose Muse,305-331-5061
BIRD RD HIGHLANDS,"3630 SW 87th Ave, Miami, FL, 33165",Monsy Tamayo Rodriguez,786-643-9132
LAWRENCE ESTATES LAND COS,"1325 SW 6th St, Miami, FL, 33135",Norma Contreras,786-389-1160
KAY SUB 1ST ADDN,"3245 NW 47th St, Miami, FL, 33142",Vicente Rodriguez,305-510-6627
COCONUT GR SEC 1 C GAB,"3609 S Le Jeune Rd, Coral Gables, FL, 33134",Patrice Hallot,786-223-6677
NORTHERN BLVD TRACK,"301 NW 34th St, Miami, FL, 33127",Adner Joseph,786-261-8602
TOWN OF HIALEAH FLA,"179 W 9th St, Hialeah, FL, 33010",David Vazquez,786-897-9970
7709 Ridgewood Avenue,"7709 Ridgewood Avenue, Cape Canaveral, FL, 32920",Cynthia Aprandini,No Phone Number Available
Fort Myers Beach Waterfront,"1351 Santos Rd, Fort Myers Beach, FL, 33931",Jessica Titus,239-770-2256
SomiWalk,"7090 SW 59th Pl, South Miami, FL, 33143",Patricia Espinosa,305-776-5603
"Triplex with Stunning Rent Roll $187,200/year","1821 Harris Ave, Key West, FL, 33040",Kayley Arn,954-253-7931
SWEETWATER GROVES .14 AC,"11617 SW 7th Ter, Sweetwater, FL, 33174",Edward Martinez,954-303-3032
Libbyan apartments,"1838 Pineapple Ave, Melbourne, FL, 32935",David Curri,No Phone Number Available
000 Adams Avenue,"000 Adams Avenue, Cape Canaveral, FL, 32920",Emily Merbitz,321-543-7983
5800 biscayne blvd,"5800 Biscayne Blvd, Miami, FL, 33137",Arabella Conti,305-928-9585
BISCAYNE SHORES CORR PLAT,"1326 NE 110th St, Miami, FL, 33161",Francis Jacob,305-219-4503
Short term rental,"Orange Blvd, Port Orange, FL, 32127",Jack B,407-462-9293
OAK SHIRE HOMES,"21911 SW 124th Ave, Miami, FL, 33170",Tony Pardo,305-282-6609
LEMON CITY WHITES,"473 NE 61st St, Miami, FL, 33137",Antonio Saladrigas,786-378-1850
Opportunity Zone- Vacant Land E Indigo Street,"9730 E Indigo St, Miami, FL, 33157",Stephanie Alvero,786-379-0968
2781 SW 2nd St,"2781 SW 2nd St, Fort Lauderdale, FL, 33312",Johnathan Ibarra-Blackmoon,646-241-9551
4562&4588 Davis Road 2 Lots/1.5 Acres/Palm Beach Development,"4562 Davis Rd, Lake Worth Beach, FL, 33461",Michael Petilli,561-593-2922
WYND WOOD PARK,"251 NW 34th Ter, Miami, FL, 33127",Sherry Lebowitz,No Phone Number Available
KIRKLAND HEIGHTS AMD,"310-312 SW 36th Ave, Miami, FL, 33135",Mirlan Saad,305-812-0532
SELIGMAN-KIA ACRES,"5200 SW 199th avenue, Southwest Ranches, FL, 33332",Joelle Eisner,954-638-2603
VICTORIA COURTS,"719 NE 17th Rd, Fort Lauderdale, FL, 33304",Jacob Engel,786-338-0696
PROGRESSO,"1215 NE 6th St, Fort Lauderdale, FL, 33304",Eli Jacoby,440-622-9740
WAVERLY PLACE,"1114 SW 2nd Ct, Fort Lauderdale, FL, 33311",Nicolas Jodin,No Phone Number Available
Leah Lakeview Retreat,"29527 Laeh Road, Punta Gorda, FL, 33982",Sandra Osorio,305-877-4453
RIVERSEDGE,"1640 NW 19th Ave, Miami, FL, 33125",Luis Jimenez,786-955-4630
BISCAYNE SHORES CORR PLAT,"1238 NE 110th St, Miami, FL, 33161",Patricia Cruz,305-606-2132
SOUTH BAY ESTATES,"3140-42 SW 27th Ter, Miami, FL, 33133",Daniel Fernandez,305-206-8490
CITY OF MIAMI SOUTH,"377 SW 11th St, Miami, FL, 33130",Emilia Gavarrete,786-286-7563
INDIANA PARK,"890 NW 55th St, Miami, FL, 33127",Tina Hyde,No Phone Number Available
Waterfront,"5 Colorado Dr, Palm Coast, FL, 32137",Otis Gilyard,386-569-9485
842 84th St,"842 84th St, Miami Beach, FL, 33141",Brian R Btesh,786-417-8101
HARWOOD VILLAGE,"1730 SW 72nd Ct, Miami, FL, 33155",Francisco Espana,201-814-3160
EDGEWATER ESTATES 1ST ADD,"2217 NE 14th Ave, Wilton Manors, FL, 33305",Arun Mohan,931-319-7072
1470 COMBS Road,"1470 COMBS Road, Jacksonville, FL, 32221",KIMBERLY CLAY,No Phone Number Available
Volvo Stop,"555-561 NE 26th Ct, Pompano Beach, FL, 33064",Tom Caporaso,954-776-9900
OLYMPIC HEIGHTS,"3711 SW 90th Ave, Miami, FL, 33165",Mariela Rubi,786-251-1436
NORTH WEST LAUDERDALE,"2720 NW 20th St, Fort Lauderdale, FL, 33311",Pedro Barbosa,305-450-3652
EDGEWATER ESTATES 1ST ADD,"2125 NE 14th Ave, Wilton Manors, FL, 33305",Eli Jacoby,440-622-9740
Freestanding Flex Facility,"20303 Panama City Beach Pkwy, Panama City Beach, FL, 32413",Kevin Williams,850-563-1500
FAIRVIEW,"12800 NE 12th Ave, North Miami, FL, 33161",Roman Kozak,786-833-5656
"5211 Pine Grove Dr, West Palm Beach, FL Commerical Property!","5211 Pine Grove Dr, West Palm Beach, FL, 33417",Regla Rosario PA,No Phone Number Available
RIVERSIDE NO 2,"640 SW 16th Ave, Fort Lauderdale, FL, 33312",Mirella Schnars,786-493-5488
332 NW 35 St Wynwood Norte Opportunity,"332 NW 35th St, Miami, FL, 33127",Jorge L Ramirez,786-277-9863
1460 Par Street NE,"1460 Par Street NE, Palm Bay, FL, 32907",Sue Borrelli,No Phone Number Available
IRONS MANOR,"736 NE 126 Street, North Miami, FL, 33161",John Salt,786-485-0888
COMFORT GARDENS,"1053 NW 34th Ave, Miami, FL, 33125",Constanza Amado,305-389-3545
LINCOLN TOWERS CONDO,"1300 Lincoln Rd # 1B, Miami Beach, FL, 33139",Jesus Acosta,305-807-6358
212 Cleveland Avenue,"212 Cleveland Avenue, Cocoa Beach, FL, 32931",Nick F Farinella,No Phone Number Available
BISCAYNE LAWN EXTENSION,"1001 NE 111th St, Biscayne Park, FL, 33161",Milen Kunev,305-788-0147
TROPICAL GARDENS AMENDED,"634 NE 20th St, Wilton Manors, FL, 33305",Richard Feldman,305-970-2884
Wilton Manors 6-Plex,"2032 NE 26th St, Wilton Manors, FL, 33305",Shai Sharoni,No Phone Number Available
8025 Crespi Blvd,"8025 Crespi Blvd, Miami Beach, FL, 33141",Nailan Rodriguez,786-493-3129
Royal House Liquors,"7740 Normandy Blvd, Jacksonville, FL, 32221",Susan hanson,904-563-5190
2072 NE 169th St # 12,"2072 NE 169th St # 12, North Miami Beach, FL, 33162",David Heinrich,305-926-3106
Office Space Ready to be Built,"3150 Suntree Blvd, Rockledge, FL, 32955",Jay Ashta,321-251-5300
345 NW 34th St,"345 NW 34th St, Miami, FL, 33127",Peter Dominguez P.A,786-512-4072
PALM GARDEN PARK,"6551- 6553 SW 49th Ct, Davie, FL, 33314",Michael Zeoli,954-707-7575
0 Unknown,"0 Unknown, Titusville, FL, 32780",W. Michael Selig,321-543-5784
OPA LOCKA PL NO 3,"931 Opa Locka Blvd, Opa-Locka, FL, 33054",Angie Millan,786-205-2091
HYPOLUXO RIDGE ADD 1,"1111 Brown Rd, Lake Worth, FL, 33462",Daniela La Gamma,954-888-8427
HOLLEMAN MANOR,"2035 NW 34th St, Miami, FL, 33142",Steven Koleno,844-239-2663
3768 S Atlantic Avenue,"3768 S Atlantic Avenue, Daytona Beach Shores, FL, 32118",Pj Warner,No Phone Number Available
PINAR DEL RIO SUB,"SW 304 ST SW 159 Ave, Miami, FL, 33030",Mohammed Chraibi,305-850-4624
WEST END PARK AMD PL,"1251 NW 26th St, Miami, FL, 33142",Ivan Alonso,786-291-0834
MILLERDALE,"2901 SW 21st Ter, Miami, FL, 33145",Daniel Castillo,305-979-7871
Waterfront Condo,"7935 East Drive, North Bay Village, FL, 33141",Karen Knox,786-326-7755
Mixed Use Quad in Riverside,"2150 Park St, Jacksonville, FL, 32204",TriciaRae Stancato,315-857-7978
HARRIETTE PK,"2500 NE 192nd St, Miami, FL, 33180",Victor Persia,786-285-1871
Rivers Rae,"510 NW 8th St, Carrabelle, FL, 32322",Brian Burkett,850-238-7484
CORAL PL REV,"2655 SW 34th Ct, Miami, FL, 33133",Melissa Lorenzo,No Phone Number Available
FULFORD HEIGHTS,"16020 NE 19th Pl, North Miami Beach, FL, 33162",Geraldine Khawly,305-756-7844
7 Unit Multi-Family Downtown Stuart,"433 SE Lake St, Stuart, FL, 34994",Rosi Shepard,772-323-7037
MAP OF FIFTEEN LOTS A,"5147 NW 1st St, Miami, FL, 33126",Telma Acosta,786-587-9333
M Broward Dixie,"2640 NW 2nd St, Pompano Beach, FL, 33069",Elisa Fernandez,786-673-1882
MIRAMAR SEC 16,"7641 Venetian St, Miramar, FL, 33023",Maigualida Garcia de Sanz,954-909-3412
CORAL SPRINGS COUNTRY CLU,"2300 NW 116th Ter, Coral Springs, FL, 33065",Larry Slappy,954-553-9944
N & M CONDO,"1280-1282 W 38th St, Hialeah, FL, 33012",Alberto Diaz de Villegas,786-586-2532
HOLLYWOOD PARK,"2441-2443 Sherman St, Hollywood, FL, 33020",Israel Ausch,786-419-3567
HIGHLAND SQUARE,"42 SE 10th Ter, Dania Beach, FL, 33004",Baruch Tabib,954-547-8185
BAY VISTA PARK AMD PL,"570 NW 48th Street, Miami, FL, 33127",Shlomo Poston,305-726-7745
HIGHVIEW,"1220 NW 32nd Ct, Miami, FL, 33125",Damaris Cheang,786-278-0380
BRICKELL RIVERVIEW,"876 SW 2nd St, Miami, FL, 33130",Yaleny Rakovsky,305-972-1134
CORAL TERR SEC NO 2,"7300 SW 23rd St, Miami, FL, 33155",Sandra Fernandez,305-342-2960
WOODHAVEN AMENDED PLAT,"222 SW 8th St, Dania Beach, FL, 33004",Adin Garcia,786-277-3693
608 N 14th Street,"608 N 14TH Street, Fernandina Beach, FL, 32034",Shannon Smith,904-261-0347
n/a,"3036 NW 2nd St, Pompano Beach, FL, 33069",Shereen Hart,917-498-0443
THE EDGES AT 2ND ST CONDO,"1028 SW 2nd St, Miami, FL, 33130",Jorge Cruz,786-285-7774
LYNDALE SECOND ADDITION,"3147 SW 18th St, Miami, FL, 33145",Giovanna Gonzalez,305-598-5488
DOCKSIDE MARINE INC.,"2815 S Harbor City Boulevard, Melbourne, FL, 32901",Steven Scheller,No Phone Number Available
LAWRENCE ESTATE LAND CO,"603 SW 11th Ave, Miami, FL, 33130",Michael Borell,305-467-5816
